14day,wavenumber,intensity,,28 day,wavenumber,intensity
,1599.18,0.03576837,,,1599.18,0.028033456
,1598.33,0.0393068,,,1598.33,0.030841147
,1597.48,0.04168664,,,1597.48,0.031952702
,1596.63,0.04517405,,,1596.63,0.035104935
,1595.78,0.04697071,,,1595.78,0.038109224
,1594.92,0.04959483,,,1594.92,0.042640259
,1594.07,0.05298576,,,1594.07,0.046537098
,1593.22,0.05639885,,,1593.22,0.050969937
,1592.37,0.06144433,,,1592.37,0.055194211
,1591.51,0.06620833,,,1591.51,0.059333069
,1590.66,0.07315014,,,1590.66,0.065508648
,1589.81,0.08249421,,,1589.81,0.072628324
,1588.96,0.09097548,,,1588.96,0.081293175
,1588.1,0.10231264,,,1588.1,0.092978963
,1587.25,0.11593823,,,1587.25,0.106551082
,1586.39,0.13466644,,,1586.39,0.12433366
,1585.54,0.15573174,,,1585.54,0.145686588
,1584.69,0.18259426,,,1584.69,0.173085571
,1583.83,0.21676661,,,1583.83,0.206890601
,1582.98,0.25756637,,,1582.98,0.246546531
,1582.12,0.30276767,,,1582.12,0.291272876
,1581.27,0.3572237,,,1581.27,0.338975875
,1580.42,0.41116538,,,1580.42,0.388227853
,1579.56,0.46371383,,,1579.56,0.433713038
,1578.71,0.51106908,,,1578.71,0.472654616
,1577.85,0.54984763,,,1577.85,0.502951382
,1576.99,0.57424017,,,1576.99,0.522186001
,1576.14,0.58788069,,,1576.14,0.529993063
,1575.28,0.58829882,,,1575.28,0.528754839
,1574.43,0.57969561,,,1574.43,0.517228045
,1573.57,0.55974674,,,1573.57,0.497098257
,1572.72,0.53697356,,,1572.72,0.471714718
,1571.86,0.50460947,,,1571.86,0.441285005
,1571,0.46880244,,,1571,0.406783541
,1570.15,0.42978341,,,1570.15,0.370705196
,1569.29,0.38744555,,,1569.29,0.332941263
,1568.43,0.34446982,,,1568.43,0.295146626
,1567.58,0.3018717,,,1567.58,0.258254431
,1566.72,0.26351054,,,1566.72,0.223816811
,1565.86,0.23067764,,,1565.86,0.192314645
,1565.01,0.19946088,,,1565.01,0.164602259
,1564.15,0.1745227,,,1564.15,0.140814176
,1563.29,0.15092244,,,1563.29,0.11985138
,1562.43,0.1320439,,,1562.43,0.10272584
,1561.58,0.1157557,,,1561.58,0.090130131
,1560.72,0.10098538,,,1560.72,0.078531562
,1559.86,0.08947559,,,1559.86,0.070528487
,1559,0.07926189,,,1559,0.063299061
,1558.14,0.07241516,,,1558.14,0.056487159
,1557.28,0.06571192,,,1557.28,0.052292578
,1556.42,0.06015107,,,1556.42,0.049241035
,1555.57,0.05687975,,,1555.57,0.047086042
,1554.71,0.05412337,,,1554.71,0.044673718
,1553.85,0.05296711,,,1553.85,0.043216362
,1552.99,0.05169808,,,1552.99,0.042447132
,1552.13,0.04997137,,,1552.13,0.04050305
,1551.27,0.04934665,,,1551.27,0.038385667
,1550.41,0.04796586,,,1550.41,0.035101343
,1549.55,0.04566969,,,1549.55,0.031635173
,1548.69,0.04145765,,,1548.69,0.029366179
,1547.83,0.03812548,,,1547.83,0.02717935
,1546.97,0.03534924,,,1546.97,0.02510549
,1546.11,0.03333582,,,1546.11,0.023264095
,1545.25,0.0316321,,,1545.25,0.022197724
,1544.39,0.02948594,,,1544.39,0.021177424
,1543.53,0.02782059,,,1543.53,0.0198339
,1542.66,0.02631676,,,1542.66,0.01788676
,1541.8,0.02403375,,,1541.8,0.016201654
,1540.94,0.02290211,,,1540.94,0.0143201
,1540.08,0.02133867,,,1540.08,0.013161116
,1539.22,0.02042146,,,1539.22,0.011384953
,1538.36,0.01967858,,,1538.36,0.010177554
,1537.49,0.01904219,,,1537.49,0.009554408
,1536.63,0.02061447,,,1536.63,0.00926525
,1535.77,0.02059608,,,1535.77,0.008078384
,1534.91,0.0197497,,,1534.91,0.00779393
,1534.04,0.01785489,,,1534.04,0.007644735
,1533.18,0.01638317,,,1533.18,0.007312251
,1532.32,0.01489728,,,1532.32,0.007425564
,1531.46,0.01361731,,,1531.46,0.006931542
,1530.59,0.01294268,,,1530.59,0.006350581
,1529.73,0.01250217,,,1529.73,0.006502495
,1528.87,0.01213507,,,1528.87,0.006589293
,1528,0.01349745,,,1528,0.006697792
,1527.14,0.01315137,,,1527.14,0.006102974
,1526.27,0.01270421,,,1526.27,0.005981921
,1525.41,0.01383306,,,1525.41,0.005393972
,1524.55,0.01330899,,,1524.55,0.005564967
,1523.68,0.01276255,,,1523.68,0.005437083
,1522.82,0.01238647,,,1522.82,0.004619336
,1521.95,0.01217529,,,1521.95,0.004820526
,1521.09,0.01252722,,,1521.09,0.004778233
,1520.22,0.01224583,,,1520.22,0.004804611
,1519.36,0.01168832,,,1519.36,0.004696742
,1518.49,0.01037703,,,1518.49,0.004476933
,1517.63,0.01003342,,,1517.63,0.003847112
,1516.76,0.01065827,,,1516.76,0.003531391
,1515.89,0.01043106,,,1515.89,0.003936175
,1515.03,0.00999153,,,1515.03,0.002775481
,1514.16,0.00908917,,,1514.16,0.003667854
,1513.3,0.00992167,,,1513.3,0.004018539
,1512.43,0.01097151,,,1512.43,0.003792806
,1511.56,0.01161983,,,1511.56,0.003994948
,1510.7,0.01060764,,,1510.7,0.003723967
,1509.83,0.00967277,,,1509.83,0.003058972
,1508.96,0.01026422,,,1508.96,0.001652261
,1508.1,0.01009104,,,1508.1,0.001572261
,1507.23,0.009889,,,1507.23,0.002842243
,1506.36,0.00917104,,,1506.36,0.003537209
,1505.49,0.00909782,,,1505.49,0.003634175
,1504.63,0.00921982,,,1504.63,0.0037828
,1503.76,0.00923427,,,1503.76,0.004080644
,1502.89,0.00935194,,,1502.89,0.004293728
,1502.02,0.00952792,,,1502.02,0.003650341
,1501.15,0.00971657,,,1501.15,0.003699418
,1500.29,0.00937434,,,1500.29,0.003884524
,1499.42,0.00925931,,,1499.42,0.004119933
,1498.55,0.00913965,,,1498.55,0.004504138
,1497.68,0.0096002,,,1497.68,0.004128431
,1496.81,0.00964336,,,1496.81,0.003756673
,1495.94,0.0089408,,,1495.94,0.003814197
,1495.07,0.00966124,,,1495.07,0.004073092
,1494.2,0.00918694,,,1494.2,0.003726322
,1493.33,0.00984984,,,1493.33,0.003633579
,1492.46,0.00930428,,,1492.46,0.003637602
,1491.59,0.00959355,,,1491.59,0.003802042
,1490.72,0.00982672,,,1490.72,0.004537947
,1489.85,0.00919237,,,1489.85,0.004283502
,1488.98,0.00937712,,,1488.98,0.004170666
,1488.11,0.01016554,,,1488.11,0.004641658
,1487.24,0.01014724,,,1487.24,0.00527994
,1486.37,0.0115704,,,1486.37,0.005613443
,1485.5,0.01198128,,,1485.5,0.005712894
,1484.63,0.01130234,,,1484.63,0.006227081
,1483.76,0.01100023,,,1483.76,0.006540666
,1482.88,0.01078207,,,1482.88,0.006121554
,1482.01,0.01067203,,,1482.01,0.006620715
,1481.14,0.01094888,,,1481.14,0.006661884
,1480.27,0.01125528,,,1480.27,0.007990445
,1479.4,0.01295061,,,1479.4,0.009160284
,1478.53,0.01273461,,,1478.53,0.010052649
,1477.65,0.01409674,,,1477.65,0.01036149
,1476.78,0.01443996,,,1476.78,0.010848279
,1475.91,0.01354998,,,1475.91,0.010627082
,1475.03,0.01372842,,,1475.03,0.010311593
,1474.16,0.01352879,,,1474.16,0.008670408
,1473.29,0.01286688,,,1473.29,0.00763511
,1472.42,0.01277098,,,1472.42,0.006160947
,1471.54,0.01254564,,,1471.54,0.005803261
,1470.67,0.01215542,,,1470.67,0.005292155
,1469.79,0.01109515,,,1469.79,0.004170867
,1468.92,0.01250235,,,1468.92,0.003699348
,1468.05,0.01180941,,,1468.05,0.002915851
,1467.17,0.01163801,,,1467.17,0.001687763
,1466.3,0.01138181,,,1466.3,0.001472836
,1465.42,0.010195,,,1465.42,0.001735575
,1464.55,0.00953758,,,1464.55,0.001720304
,1463.67,0.00954582,,,1463.67,0.003250166
,1462.8,0.00974861,,,1462.8,0.003763312
,1461.92,0.00885759,,,1461.92,0.004303524
,1461.05,0.00862118,,,1461.05,0.004270769
,1460.17,0.00847552,,,1460.17,0.004543406
,1459.3,0.00836813,,,1459.3,0.004417144
,1458.42,0.00859601,,,1458.42,0.004234969
,1457.55,0.00809608,,,1457.55,0.00375077
,1456.67,0.00776897,,,1456.67,0.003668842
,1455.79,0.00753456,,,1455.79,0.00378599
,1454.92,0.00912228,,,1454.92,0.003611379
,1454.04,0.00931396,,,1454.04,0.003732485
,1453.17,0.00857049,,,1453.17,0.003853012
,1452.29,0.00747393,,,1452.29,0.00394306
,1451.41,0.00730657,,,1451.41,0.004381801
,1450.53,0.00776612,,,1450.53,0.00388794
,1449.66,0.0081975,,,1449.66,0.003823072
,1448.78,0.0082254,,,1448.78,0.003550196
,1447.9,0.00759014,,,1447.9,0.003579571
,1447.02,0.00750224,,,1447.02,0.003917087
,1446.15,0.00871011,,,1446.15,0.004069885
,1445.27,0.00742608,,,1445.27,0.003878042
,1444.39,0.006989,,,1444.39,0.003956877
,1443.51,0.00594031,,,1443.51,0.00345577
,1442.63,0.00773692,,,1442.63,0.003432078
,1441.76,0.00752186,,,1441.76,0.002924606
,1440.88,0.00883492,,,1440.88,0.001364564
,1440,0.00886698,,,1440,0.001428671
,1439.12,0.00915837,,,1439.12,0.001199146
,1438.24,0.00972507,,,1438.24,0.002979421
,1437.36,0.00971067,,,1437.36,0.003346419
,1436.48,0.00870279,,,1436.48,0.003332086
,1435.6,0.00849268,,,1435.6,0.00389673
,1434.72,0.00849178,,,1434.72,0.003985068
,1433.84,0.00861155,,,1433.84,0.004431416
,1432.96,0.00829291,,,1432.96,0.004043184
,1432.08,0.00783231,,,1432.08,0.003322941
,1431.2,0.00725104,,,1431.2,0.003327609
,1430.32,0.0072623,,,1430.32,0.002817616
,1429.44,0.00723344,,,1429.44,0.003335598
,1428.56,0.007303,,,1428.56,0.003237309
,1427.68,0.00718822,,,1427.68,0.003009259
,1426.8,0.00770978,,,1426.8,0.003820071
,1425.91,0.00749743,,,1425.91,0.003762895
,1425.03,0.00787056,,,1425.03,0.004095743
,1424.15,0.00877926,,,1424.15,0.003967531
,1423.27,0.00897219,,,1423.27,0.003824455
,1422.39,0.00902307,,,1422.39,0.004464654
,1421.51,0.00841254,,,1421.51,0.004180706
,1420.62,0.00730703,,,1420.62,0.003987907
,1419.74,0.00597787,,,1419.74,0.003843948
,1418.86,0.00507614,,,1418.86,0.003678208
,1417.98,0.00514549,,,1417.98,0.003839695
,1417.09,0.0043128,,,1417.09,0.003462002
,1416.21,0.00425562,,,1416.21,0.003388895
,1415.33,0.00535042,,,1415.33,0.003644937
,1414.44,0.0060962,,,1414.44,0.003945928
,1413.56,0.00696819,,,1413.56,0.004088944
,1412.68,0.00801983,,,1412.68,0.004051862
,1411.79,0.00781763,,,1411.79,0.004255103
,1410.91,0.00948285,,,1410.91,0.004255051
,1410.02,0.00932142,,,1410.02,0.004149019
,1409.14,0.00980015,,,1409.14,0.003817591
,1408.26,0.00960977,,,1408.26,0.003590479
,1407.37,0.00874512,,,1407.37,0.003178328
,1406.49,0.00820322,,,1406.49,0.003710162
,1405.6,0.00612512,,,1405.6,0.003402873
,1404.72,0.00518077,,,1404.72,0.003334156
,1403.83,0.00508655,,,1403.83,0.003573998
,1402.95,0.00467747,,,1402.95,0.004072136
,1402.06,0.00493373,,,1402.06,0.00421978
,1401.18,0.00426613,,,1401.18,0.004716397
,1400.29,0.00523131,,,1400.29,0.00412828
,1399.4,0.00613881,,,1399.4,0.004468728
,1398.52,0.00772069,,,1398.52,0.00456136
,1397.63,0.00863941,,,1397.63,0.004862406
,1396.75,0.00927358,,,1396.75,0.005031952
,1395.86,0.00967699,,,1395.86,0.005654762
,1394.97,0.01010175,,,1394.97,0.005820424
,1394.08,0.01022258,,,1394.08,0.006009009
,1393.2,0.01013605,,,1393.2,0.007980476
,1392.31,0.0099218,,,1392.31,0.007624327
,1391.42,0.00927585,,,1391.42,0.006858514
,1390.54,0.00887612,,,1390.54,0.007385028
,1389.65,0.00957453,,,1389.65,0.007461007
,1388.76,0.00943917,,,1388.76,0.00763912
,1387.87,0.00970208,,,1387.87,0.007735492
,1386.98,0.0097616,,,1386.98,0.007684142
,1386.1,0.01011794,,,1386.1,0.007095972
,1385.21,0.01020344,,,1385.21,0.00660562
,1384.32,0.00978557,,,1384.32,0.006393275
,1383.43,0.00931209,,,1383.43,0.004740597
,1382.54,0.00866271,,,1382.54,0.004087648
,1381.65,0.00865133,,,1381.65,0.004242773
,1380.76,0.00817269,,,1380.76,0.004241398
,1379.87,0.00607423,,,1379.87,0.004779458
,1378.98,0.00646456,,,1378.98,0.00570932
,1378.09,0.00632898,,,1378.09,0.00473742
,1377.21,0.00719075,,,1377.21,0.004398559
,1376.32,0.0076117,,,1376.32,0.004129574
,1375.43,0.00650545,,,1375.43,0.004199971
,1374.53,0.00740463,,,1374.53,0.003677851
,1373.64,0.00760847,,,1373.64,0.003751928
,1372.75,0.00719824,,,1372.75,0.004182215
,1371.86,0.00579886,,,1371.86,0.004610592
,1370.97,0.00553385,,,1370.97,0.006397567
,1370.08,0.0065513,,,1370.08,0.00628096
,1369.19,0.00628827,,,1369.19,0.00602003
,1368.3,0.00652886,,,1368.3,0.005958163
,1367.41,0.00772198,,,1367.41,0.004926437
,1366.52,0.00748248,,,1366.52,0.004478498
,1365.62,0.00734895,,,1365.62,0.003864458
,1364.73,0.0080628,,,1364.73,0.004371992
,1363.84,0.00791063,,,1363.84,0.00454852
,1362.95,0.00748625,,,1362.95,0.005807251
,1362.05,0.00775539,,,1362.05,0.006027832
,1361.16,0.00675105,,,1361.16,0.005798634
,1360.27,0.00626169,,,1360.27,0.004839371
,1359.38,0.00559357,,,1359.38,0.004830728
,1358.48,0.00519659,,,1358.48,0.004504646
,1357.59,0.00515841,,,1357.59,0.004891472
,1356.7,0.00512616,,,1356.7,0.004239503
,1355.8,0.00581144,,,1355.8,0.004735677
,1354.91,0.0060977,,,1354.91,0.005796815
,1354.02,0.00668688,,,1354.02,0.004983096
,1353.12,0.00733407,,,1353.12,0.004763407
,1352.23,0.00798894,,,1352.23,0.004909299
,1351.33,0.0079167,,,1351.33,0.004382914
,1350.44,0.00746549,,,1350.44,0.004457323
,1349.54,0.00703425,,,1349.54,0.004601246
,1348.65,0.00708793,,,1348.65,0.004064186
,1347.75,0.00603333,,,1347.75,0.003413348
,1346.86,0.00433301,,,1346.86,0.003046913
,1345.96,0.00371729,,,1345.96,0.003001749
,1345.07,0.00354866,,,1345.07,0.002875171
,1344.17,0.00411585,,,1344.17,0.00297942
,1343.28,0.00459794,,,1343.28,0.002683093
,1342.38,0.00420995,,,1342.38,0.001519183
,1341.49,0.00396806,,,1341.49,0.002817356
,1340.59,0.00415296,,,1340.59,0.003132446
,1339.69,0.00405187,,,1339.69,0.003052675
,1338.8,0.0040353,,,1338.8,0.003112736
,1337.9,0.0032861,,,1337.9,0.00290215
,1337,0.00182444,,,1337,0.002840844
,1336.11,0.00415162,,,1336.11,0.003280174
,1335.21,0.00443338,,,1335.21,0.002795146
,1334.31,0.00471925,,,1334.31,0.001407018
,1333.41,0.0045458,,,1333.41,0.001367349
,1332.52,0.00487838,,,1332.52,0.001621475
,1331.62,0.0066505,,,1331.62,0.001737377
,1330.72,0.00683839,,,1330.72,0.001698536
,1329.82,0.00655681,,,1329.82,0.002545825
,1328.92,0.00405832,,,1328.92,0.002522373
,1328.03,0.00357647,,,1328.03,0.002438174
,1327.13,0.00382594,,,1327.13,0.002473177
,1326.23,0.00323265,,,1326.23,0.001706558
,1325.33,0.00203863,,,1325.33,0.001324657
,1324.43,0.00134002,,,1324.43,0.001143176
,1323.53,0.00172302,,,1323.53,0.001144549
,1322.63,0.00342023,,,1322.63,0
,1321.73,0.00371125,,,1321.73,0
,1320.83,0.0037031,,,1320.83,0
,1319.93,0.00340664,,,1319.93,0
,1319.03,0.00188097,,,1319.03,0
,1318.13,0.00320402,,,1318.13,0.001114137
,1317.23,0.00153302,,,1317.23,0.001228442
,1316.33,0,,,1316.33,0.001172657
,1315.43,0,,,1315.43,0.001151801
,1314.53,0,,,1314.53,0.001327545
,1313.63,0,,,1313.63,0.00117145
,1312.73,0,,,1312.73,0.001049861
,1311.83,0,,,1311.83,0
,1310.93,0,,,1310.93,0
,1310.03,0.00126986,,,1310.03,0
,1309.12,0,,,1309.12,0.001066595
,1308.22,0,,,1308.22,0
,1307.32,0,,,1307.32,0.001054488
,1306.42,0,,,1306.42,0.00129214
,1305.52,0,,,1305.52,0.00159841
,1304.61,0.00169369,,,1304.61,0.001654967
,1303.71,0.00363353,,,1303.71,0.002528934
,1302.81,0.0042015,,,1302.81,0.003047865
,1301.9,0.00431136,,,1301.9,0.004137042
,1301,0.00471475,,,1301,0.005032014
,1300.1,0.00455606,,,1300.1,0.006264045
,1299.19,0.00495549,,,1299.19,0.007415181
,1298.29,0.00767022,,,1298.29,0.008849289
,1297.39,0.00766669,,,1297.39,0.008916517
,1296.48,0.00713077,,,1296.48,0.008814068
,1295.58,0.00805288,,,1295.58,0.008270667
,1294.68,0.006344,,,1294.68,0.007328829
,1293.77,0.00416204,,,1293.77,0.006266339
,1292.87,0.00355639,,,1292.87,0.004798405
,1291.96,0.00217727,,,1291.96,0.003675837
,1291.06,0.00154851,,,1291.06,0.002515418
,1290.15,0.00142105,,,1290.15,0.00116165
,1289.25,0.00143606,,,1289.25,0
,1288.34,0,,,1288.34,0
,1287.44,0,,,1287.44,0
,1286.53,0,,,1286.53,0
,1285.62,0,,,1285.62,0
,1284.72,0,,,1284.72,0
,1283.81,0,,,1283.81,0
,1282.91,0,,,1282.91,0
,1282,0,,,1282,0
,1281.09,0,,,1281.09,0
,1280.19,0,,,1280.19,0
,1279.28,0,,,1279.28,0
,1278.37,0,,,1278.37,0
,1277.46,0,,,1277.46,0
,1276.56,0,,,1276.56,0
,1275.65,0,,,1275.65,0
,1274.74,0,,,1274.74,0
,1273.83,0,,,1273.83,0.001100194
,1272.93,0.00164609,,,1272.93,0.001397731
,1272.02,0.00367452,,,1272.02,0.003544517
,1271.11,0.00439371,,,1271.11,0.004561804
,1270.2,0.00697015,,,1270.2,0.00589523
,1269.29,0.00740928,,,1269.29,0.006385366
,1268.38,0.00785237,,,1268.38,0.0081089
,1267.47,0.00847827,,,1267.47,0.008995286
,1266.57,0.00814107,,,1266.57,0.010914966
,1265.66,0.00885141,,,1265.66,0.011465243
,1264.75,0.0092243,,,1264.75,0.01223077
,1263.84,0.0112493,,,1263.84,0.012677833
,1262.93,0.01203022,,,1262.93,0.013344182
,1262.02,0.0126002,,,1262.02,0.014135172
,1261.11,0.01311847,,,1261.11,0.013229875
,1260.2,0.01335934,,,1260.2,0.012984788
,1259.29,0.01283832,,,1259.29,0.013574462
,1258.38,0.01376439,,,1258.38,0.013002771
,1257.47,0.01370595,,,1257.47,0.013346122
,1256.55,0.01365045,,,1256.55,0.012047975
,1255.64,0.01257041,,,1255.64,0.011711187
,1254.73,0.01174101,,,1254.73,0.010841993
,1253.82,0.01045289,,,1253.82,0.0089663
,1252.91,0.0091155,,,1252.91,0.007824114
,1252,0.008272,,,1252,0.005991452
,1251.09,0.00767644,,,1251.09,0.004267795
,1250.17,0.00516096,,,1250.17,0.003258707
,1249.26,0.00463869,,,1249.26,0.002825256
,1248.35,0.00412918,,,1248.35,0.001377991
,1247.44,0.00342974,,,1247.44,0.00133906
,1246.52,0.00144599,,,1246.52,0.001364492
,1245.61,0.00121986,,,1245.61,0.001474099
,1244.7,0.00124127,,,1244.7,0.001361989
,1243.78,0,,,1243.78,0.001772842
,1242.87,0,,,1242.87,0.00261212
,1241.96,0,,,1241.96,0.001682428
,1241.04,0,,,1241.04,0.001387839
,1240.13,0,,,1240.13,0.00274132
,1239.22,0,,,1239.22,0.001481446
,1238.3,0,,,1238.3,0.00123956
,1237.39,0,,,1237.39,0.001171254
,1236.47,0,,,1236.47,0.001090872
,1235.56,0,,,1235.56,0.001065052
,1234.64,0,,,1234.64,0
,1233.73,0,,,1233.73,0
,1232.81,0,,,1232.81,0
,1231.9,0,,,1231.9,0
,1230.98,0,,,1230.98,0
,1230.07,0,,,1230.07,0
,1229.15,0,,,1229.15,0
,1228.24,0,,,1228.24,0
,1227.32,0,,,1227.32,0
,1226.4,0,,,1226.4,0
,1225.49,0,,,1225.49,0
,1224.57,0,,,1224.57,0
,1223.65,0,,,1223.65,0
,1222.74,0,,,1222.74,0
,1221.82,0,,,1221.82,0
,1220.9,0,,,1220.9,0
,1219.99,0,,,1219.99,0
,1219.07,0,,,1219.07,0
,1218.15,0,,,1218.15,0
,1217.23,0,,,1217.23,0.001073979
,1216.31,0,,,1216.31,0.001088282
,1215.4,0,,,1215.4,0.001179119
,1214.48,0,,,1214.48,0.001193615
,1213.56,0,,,1213.56,0
,1212.64,0,,,1212.64,0
,1211.72,0,,,1211.72,0
,1210.8,0,,,1210.8,0
,1209.88,0,,,1209.88,0
,1208.96,0,,,1208.96,0
,1208.05,0,,,1208.05,0
,1207.13,0,,,1207.13,0
,1206.21,0,,,1206.21,0
,1205.29,0,,,1205.29,0
,1204.37,0,,,1204.37,0
,1203.45,0,,,1203.45,0
,1202.53,0,,,1202.53,0
,1201.6,0,,,1201.6,0
,1200.68,0,,,1200.68,0.001010055
,1199.76,0,,,1199.76,0.001218126
,1198.84,0,,,1198.84,0.002575677
,1197.92,0,,,1197.92,0.001254585
,1197,0,,,1197,0.001191819
,1196.08,0,,,1196.08,0.001255417
,1195.16,0,,,1195.16,0.002810831
,1194.23,0,,,1194.23,0.003589691
,1193.31,0.00126388,,,1193.31,0.00609371
,1192.39,0.00308395,,,1192.39,0.008560588
,1191.47,0.00656555,,,1191.47,0.012516858
,1190.54,0.012614,,,1190.54,0.018912805
,1189.62,0.01802203,,,1189.62,0.025674251
,1188.7,0.02664173,,,1188.7,0.034139802
,1187.78,0.03548239,,,1187.78,0.04426276
,1186.85,0.04682331,,,1186.85,0.055523605
,1185.93,0.05690991,,,1185.93,0.066167378
,1185.01,0.0672876,,,1185.01,0.076134889
,1184.08,0.07693238,,,1184.08,0.08458426
,1183.16,0.08609938,,,1183.16,0.091010228
,1182.23,0.09155663,,,1182.23,0.094831097
,1181.31,0.09572642,,,1181.31,0.096238112
,1180.39,0.09346998,,,1180.39,0.09447601
,1179.46,0.0889695,,,1179.46,0.090184514
,1178.54,0.08038627,,,1178.54,0.083458114
,1177.61,0.06968244,,,1177.61,0.074751176
,1176.69,0.05703912,,,1176.69,0.06389148
,1175.76,0.04597752,,,1175.76,0.052935736
,1174.84,0.03661071,,,1174.84,0.041885274
,1173.91,0.0281082,,,1173.91,0.032042809
,1172.98,0.01997399,,,1172.98,0.023043862
,1172.06,0.01453003,,,1172.06,0.015427093
,1171.13,0.01010655,,,1171.13,0.010531887
,1170.21,0.00693188,,,1170.21,0.006498339
,1169.28,0.00364938,,,1169.28,0.00425365
,1168.35,0.00309596,,,1168.35,0.003365207
,1167.43,0.00161403,,,1167.43,0.002712879
,1166.5,0.00152865,,,1166.5,0.002465167
,1165.57,0.00128695,,,1165.57,0.00244646
,1164.65,0,,,1164.65,0.001099511
,1163.72,0,,,1163.72,0.001192417
,1162.79,0,,,1162.79,0.001219913
,1161.86,0,,,1161.86,0.001225359
,1160.94,0,,,1160.94,0.001082586
,1160.01,0,,,1160.01,0.001408005
,1159.08,0,,,1159.08,0.002726389
,1158.15,0,,,1158.15,0.00121155
,1157.22,0,,,1157.22,0.002275932
,1156.29,0.00135855,,,1156.29,0.001268528
,1155.37,0.00280402,,,1155.37,0.000942992
,1154.44,0.0017561,,,1154.44,0.001225171
,1153.51,0.00315656,,,1153.51,0.002551548
,1152.58,0.00362777,,,1152.58,0.00271952
,1151.65,0.0035295,,,1151.65,0.00335514
,1150.72,0.0036428,,,1150.72,0.005884179
,1149.79,0.00378195,,,1149.79,0.006334394
,1148.86,0.00548244,,,1148.86,0.006434048
,1147.93,0.00620176,,,1147.93,0.006956033
,1147,0.00707279,,,1147,0.007319765
,1146.07,0.00794027,,,1146.07,0.007567943
,1145.14,0.00846446,,,1145.14,0.008726819
,1144.21,0.00966488,,,1144.21,0.009599016
,1143.28,0.01152845,,,1143.28,0.011761587
,1142.35,0.01186867,,,1142.35,0.013196149
,1141.41,0.01258509,,,1141.41,0.014896706
,1140.48,0.01418999,,,1140.48,0.015157552
,1139.55,0.01589138,,,1139.55,0.016366309
,1138.62,0.01721616,,,1138.62,0.018015937
,1137.69,0.01836524,,,1137.69,0.019073069
,1136.76,0.01970517,,,1136.76,0.020174791
,1135.82,0.02183324,,,1135.82,0.022133707
,1134.89,0.02275253,,,1134.89,0.023579686
,1133.96,0.02588249,,,1133.96,0.025569793
,1133.03,0.02800634,,,1133.03,0.027130334
,1132.09,0.02961785,,,1132.09,0.029342652
,1131.16,0.03174372,,,1131.16,0.031145093
,1130.23,0.03303345,,,1130.23,0.033251236
,1129.29,0.03378366,,,1129.29,0.035493952
,1128.36,0.03406586,,,1128.36,0.036324792
,1127.43,0.0353631,,,1127.43,0.038138498
,1126.49,0.03702202,,,1126.49,0.040550508
,1125.56,0.03905377,,,1125.56,0.042590723
,1124.62,0.04236618,,,1124.62,0.045350852
,1123.69,0.04599769,,,1123.69,0.048855799
,1122.75,0.04925374,,,1122.75,0.052638473
,1121.82,0.05352218,,,1121.82,0.05625359
,1120.89,0.05771976,,,1120.89,0.060565603
,1119.95,0.06078451,,,1119.95,0.064228116
,1119.01,0.06367642,,,1119.01,0.065878378
,1118.08,0.06555246,,,1118.08,0.068539094
,1117.14,0.06633326,,,1117.14,0.070543008
,1116.21,0.06805858,,,1116.21,0.072228307
,1115.27,0.07055014,,,1115.27,0.075298538
,1114.34,0.07221057,,,1114.34,0.076758094
,1113.4,0.07461677,,,1113.4,0.078786798
,1112.46,0.07930848,,,1112.46,0.081928717
,1111.53,0.08343939,,,1111.53,0.085697358
,1110.59,0.08719467,,,1110.59,0.089444549
,1109.65,0.09024601,,,1109.65,0.0916242
,1108.72,0.09445288,,,1108.72,0.095035011
,1107.78,0.09861308,,,1107.78,0.098045775
,1106.84,0.10373161,,,1106.84,0.103090646
,1105.9,0.10916474,,,1105.9,0.107719608
,1104.97,0.11369057,,,1104.97,0.11263086
,1104.03,0.11959333,,,1104.03,0.119196617
,1103.09,0.12587801,,,1103.09,0.126431529
,1102.15,0.13154899,,,1102.15,0.134671186
,1101.21,0.13873095,,,1101.21,0.143515648
,1100.28,0.14721384,,,1100.28,0.151683051
,1099.34,0.15603789,,,1099.34,0.160013352
,1098.4,0.16469694,,,1098.4,0.167023601
,1097.46,0.17275498,,,1097.46,0.174680474
,1096.52,0.17781699,,,1096.52,0.17909687
,1095.58,0.18194525,,,1095.58,0.182810498
,1094.64,0.18399288,,,1094.64,0.184094291
,1093.7,0.18416683,,,1093.7,0.184805747
,1092.76,0.18620831,,,1092.76,0.187068658
,1091.82,0.1899009,,,1091.82,0.191444736
,1090.88,0.19611054,,,1090.88,0.200784721
,1089.94,0.20753292,,,1089.94,0.216395784
,1089,0.22916942,,,1089,0.24173101
,1088.06,0.2618302,,,1088.06,0.280535548
,1087.12,0.30681709,,,1087.12,0.333731593
,1086.18,0.36854831,,,1086.18,0.401469967
,1085.24,0.44334537,,,1085.24,0.481588951
,1084.29,0.53219255,,,1084.29,0.574637436
,1083.35,0.62724132,,,1083.35,0.673237703
,1082.41,0.72314381,,,1082.41,0.766131514
,1081.47,0.81167042,,,1081.47,0.85044374
,1080.53,0.88967168,,,1080.53,0.918356769
,1079.58,0.94800746,,,1079.58,0.96798074
,1078.64,0.98509533,,,1078.64,0.994911954
,1077.7,1,,,1077.7,1
,1076.76,0.99438458,,,1076.76,0.981924755
,1075.81,0.96675626,,,1075.81,0.943905914
